Time_Index,natural_gas,nuclear,solar_pv,distributed_solar,onshore_wind,offshore_wind,battery,clean_firm,coal,hydro
437,1,1,0,0,0.2783,0.6571,1,1,1,0.8372
438,1,1,0,0,0.3336,0.8639,1,1,1,0.6089
439,1,1,0,0,0.3742,0.4462,1,1,1,0.6307
440,1,1,0,0,0.4211,0.2798,1,1,1,0.7382
441,1,1,0.3013,0.2152,0.6473,0.0455,1,1,1,0.6442
442,1,1,0.6259,0.4471,0.1025,0.2313,1,1,1,0.5472
443,1,1,0.8656,0.6183,0.1709,0.2444,1,1,1,0.4920
444,1,1,1,0.7151,0.2263,0.1492,1,1,1,0.5628
445,1,1,0.9815,0.7011,0.3143,0.0855,1,1,1,0.5278
446,1,1,0.9094,0.6496,0.3383,0.1512,1,1,1,0.4182
447,1,1,0.776,0.5543,0.4038,0.1912,1,1,1,0.4982
448,1,1,0.5412,0.3866,0.4743,0.193,1,1,1,0.5901
449,1,1,0.2247,0.1605,0.4586,0.1777,1,1,1,0.6414
450,1,1,0,0,0.3525,0.2124,1,1,1,0.6507
451,1,1,0,0,0.4078,0.5072,1,1,1,0.6532
452,1,1,0,0,0.449,1,1,1,1,0.6461
453,1,1,0,0,0.7975,0.8364,1,1,1,0.7511
454,1,1,0,0,0.7072,1,1,1,1,0.6490
455,1,1,0,0,0.7087,1,1,1,1,0.6557
456,1,1,0,0,0.7047,0.9701,1,1,1,0.7317
457,1,1,0,0,0.588,0.6446,1,1,1,0.7803
458,1,1,0,0,0.6363,0.8826,1,1,1,0.7799
459,1,1,0,0,0.5874,1,1,1,1,0.8207
460,1,1,0,0,0.7334,1,1,1,1,0.8311
461,1,1,0,0,0.8117,1,1,1,1,0.8372
462,1,1,0,0,0.8537,0.9547,1,1,1,0.6089
463,1,1,0,0,0.9356,1,1,1,1,0.6307
464,1,1,0,0,0.9492,1,1,1,1,0.7382
465,1,1,0.293,0.2093,0.9363,1,1,1,1,0.6442
466,1,1,0.6268,0.4477,0.8674,1,1,1,1,0.5472
467,1,1,0.8208,0.5863,0.8715,1,1,1,1,0.4920
468,1,1,0.9233,0.6595,0.8887,0.9939,1,1,1,0.5628
469,1,1,0.9997,0.7141,0.5661,1,1,1,1,0.5278
470,1,1,0.993,0.7093,0.5654,1,1,1,1,0.4182
471,1,1,0.8667,0.6191,0.5893,0.5306,1,1,1,0.4982
472,1,1,0.5814,0.4153,0.5847,0.4423,1,1,1,0.5901
473,1,1,0.3161,0.2258,0.3473,0.2674,1,1,1,0.6414
474,1,1,0,0,0.3178,0.1705,1,1,1,0.6507
475,1,1,0,0,0.2775,0.1458,1,1,1,0.6532
476,1,1,0,0,0.2871,0.0817,1,1,1,0.6461
477,1,1,0,0,0.2995,0.124,1,1,1,0.7511
478,1,1,0,0,0.2404,0.0393,1,1,1,0.6490
479,1,1,0,0,0.1455,0.0028,1,1,1,0.6557
480,1,1,0,0,0.1791,0.001,1,1,1,0.7317
481,1,1,0,0,0.2106,0.004,1,1,1,0.6019
482,1,1,0,0,0.2271,0.0516,1,1,1,0.6074
483,1,1,0,0,0.2028,0.0628,1,1,1,0.5897
484,1,1,0,0,0.2856,0.1868,1,1,1,0.7434
485,1,1,0,0,0.3599,0.646,1,1,1,0.6653
486,1,1,0,0,0.2936,0.8488,1,1,1,0.6596
487,1,1,0,0,0.3141,1,1,1,1,0.5737
488,1,1,0,0,0.2995,0.9743,1,1,1,0.5790
489,1,1,0,0,0.3213,1,1,1,1,0.5507
490,1,1,0.0209,0.0149,0.333,1,1,1,1,0.2890
491,1,1,0.1387,0.0991,0.3542,1,1,1,1,0.2529
492,1,1,0.2094,0.1496,0.3042,1,1,1,1,0.2122
493,1,1,0.2814,0.201,0.2627,1,1,1,1,0.1932
494,1,1,0.313,0.2236,0.2489,1,1,1,1,0.1932
495,1,1,0.2692,0.1923,0.3169,1,1,1,1,0.2496
496,1,1,0.1467,0.1048,0.439,1,1,1,1,0.6259
497,1,1,0.0022,0.0016,0.5091,1,1,1,1,0.6609
498,1,1,0,0,0.4868,1,1,1,1,0.7017
499,1,1,0,0,0.5352,1,1,1,1,0.7067
500,1,1,0,0,0.4373,1,1,1,1,0.6995
501,1,1,0,0,0.4598,1,1,1,1,0.7562
502,1,1,0,0,0.4449,1,1,1,1,0.7502
503,1,1,0,0,0.4324,1,1,1,1,0.7460
504,1,1,0,0,0.5762,1,1,1,1,0.7395
505,1,1,0,0,0.4974,1,1,1,1,0.6019
506,1,1,0,0,0.4812,1,1,1,1,0.6074
507,1,1,0,0,0.5407,1,1,1,1,0.5897
508,1,1,0,0,0.4745,1,1,1,1,0.7434
509,1,1,0,0,0.4582,1,1,1,1,0.6653
510,1,1,0,0,0.4352,1,1,1,1,0.6596
511,1,1,0,0,0.4935,1,1,1,1,0.5737
512,1,1,0,0,0.5267,0.8282,1,1,1,0.5790
513,1,1,0.2367,0.1691,0.6799,0.7001,1,1,1,0.5507
514,1,1,0.4987,0.3562,0.6737,0.576,1,1,1,0.2890
515,1,1,0.6275,0.4482,0.5311,0.5985,1,1,1,0.2529
516,1,1,0.6604,0.4717,0.3807,0.5347,1,1,1,0.2122
517,1,1,0.6229,0.4449,0.3851,0.4013,1,1,1,0.1932
518,1,1,0.6019,0.4299,0.3612,0.3979,1,1,1,0.1932
519,1,1,0.6216,0.444,0.4469,0.4841,1,1,1,0.2496
520,1,1,0.4865,0.3475,0.6131,0.4854,1,1,1,0.6259
521,1,1,0.2402,0.1716,0.6867,0.4208,1,1,1,0.6609
522,1,1,0,0,0.7626,0.3908,1,1,1,0.7017
523,1,1,0,0,0.7289,0.3151,1,1,1,0.7067
524,1,1,0,0,0.6613,0.3333,1,1,1,0.6995
525,1,1,0,0,0.7461,0.5703,1,1,1,0.7562
526,1,1,0,0,0.7584,0.5257,1,1,1,0.7502
527,1,1,0,0,0.805,0.5787,1,1,1,0.7460
528,1,1,0,0,0.8277,0.5025,1,1,1,0.7395
529,1,1,0,0,0.7988,0.388,1,1,1,0.6379
530,1,1,0,0,0.8647,0.3615,1,1,1,0.6410
531,1,1,0,0,0.8643,0.4099,1,1,1,0.6446
532,1,1,0,0,0.8849,0.5271,1,1,1,0.6054
533,1,1,0,0,0.939,0.7134,1,1,1,0.4740
534,1,1,0,0,0.9419,0.6075,1,1,1,0.6687
535,1,1,0,0,0.9039,0.6983,1,1,1,0.6647
536,1,1,0,0,0.8233,0.5004,1,1,1,0.6499
537,1,1,0.0095,0.0068,0.7878,0.5076,1,1,1,0.6662
538,1,1,0.1491,0.1065,0.8919,0.7697,1,1,1,0.5616
539,1,1,0.3543,0.2531,0.7748,0.6769,1,1,1,0.5267
540,1,1,0.3035,0.2168,0.7712,0.5045,1,1,1,0.5448
541,1,1,0.3688,0.2634,0.8063,0.4293,1,1,1,0.3578
542,1,1,0.3489,0.2492,0.8846,0.6206,1,1,1,0.3616
543,1,1,0.2338,0.167,0.907,1,1,1,1,0.7182
544,1,1,0.1106,0.079,0.9209,1,1,1,1,0.7043
545,1,1,0.0046,0.0033,0.9083,1,1,1,1,0.6385
546,1,1,0,0,0.9295,1,1,1,1,0.6555
547,1,1,0,0,0.9663,1,1,1,1,0.6385
548,1,1,0,0,0.9513,1,1,1,1,0.9973
549,1,1,0,0,0.9455,1,1,1,1,0.9446
550,1,1,0,0,0.9324,1,1,1,1,0.8924
551,1,1,0,0,0.8887,1,1,1,1,0.8501
552,1,1,0,0,0.8778,1,1,1,1,0.7723
553,1,1,0,0,0.853,1,1,1,1,0.6379
554,1,1,0,0,0.8241,1,1,1,1,0.6410
555,1,1,0,0,0.9407,1,1,1,1,0.6446
556,1,1,0,0,0.9423,1,1,1,1,0.6054
557,1,1,0,0,0.9214,1,1,1,1,0.4740
558,1,1,0,0,0.8346,1,1,1,1,0.6687
559,1,1,0,0,0.823,0.7591,1,1,1,0.6647
560,1,1,0,0,0.8152,0.3506,1,1,1,0.6499
561,1,1,0.2061,0.1472,0.8085,0.1667,1,1,1,0.6662
562,1,1,0.5708,0.4077,0.7082,0.1367,1,1,1,0.5616
563,1,1,0.8071,0.5765,0.7298,0.1787,1,1,1,0.5267
564,1,1,0.9393,0.6709,0.8759,0.1461,1,1,1,0.5448
565,1,1,0.8365,0.5975,0.9214,0.3436,1,1,1,0.3578
566,1,1,0.8312,0.5937,0.9325,0.4077,1,1,1,0.3616
567,1,1,0.768,0.5486,0.9754,0.5454,1,1,1,0.7182
568,1,1,0.565,0.4036,0.9003,0.3782,1,1,1,0.7043
569,1,1,0.3429,0.2449,0.855,0.3905,1,1,1,0.6385
570,1,1,0.002,0.0014,0.7962,0.7532,1,1,1,0.6555
571,1,1,0,0,0.8675,1,1,1,1,0.6385
572,1,1,0,0,0.7885,1,1,1,1,0.9973
573,1,1,0,0,0.8746,1,1,1,1,0.9446
574,1,1,0,0,0.9087,0.9176,1,1,1,0.8924
575,1,1,0,0,0.8897,0.8217,1,1,1,0.8501
576,1,1,0,0,0.9594,1,1,1,1,0.7723
577,1,1,0,0,0.8981,1,1,1,1,0.6667
578,1,1,0,0,0.9319,0.9374,1,1,1,0.6700
579,1,1,0,0,0.9447,1,1,1,1,0.6967
580,1,1,0,0,0.9512,0.9612,1,1,1,0.7208
581,1,1,0,0,0.8601,0.8294,1,1,1,0.6989
582,1,1,0,0,0.7589,1,1,1,1,0.6085
583,1,1,0,0,0.8411,1,1,1,1,0.6133
584,1,1,0,0,0.8422,0.7661,1,1,1,0.4099
585,1,1,0.1578,0.1127,0.7648,0.7914,1,1,1,0.3587
586,1,1,0.4642,0.3316,0.6477,0.6705,1,1,1,0.3151
587,1,1,0.6852,0.4894,0.706,0.9278,1,1,1,0.2089
588,1,1,0.8578,0.6127,0.6066,0.7811,1,1,1,0.1932
589,1,1,0.8989,0.6421,0.6811,0.2687,1,1,1,0.2037
590,1,1,0.883,0.6307,0.6303,0.3247,1,1,1,0.3292
591,1,1,0.8984,0.6417,0.4921,0.2643,1,1,1,0.3545
592,1,1,0.7056,0.504,0.325,0.095,1,1,1,0.5050
593,1,1,0.4106,0.2933,0.2727,0.0123,1,1,1,0.5725
594,1,1,0.0027,0.0019,0.2404,0.0173,1,1,1,0.6521
595,1,1,0,0,0.2992,0.0188,1,1,1,0.6977
596,1,1,0,0,0.3648,0.0295,1,1,1,0.6246
597,1,1,0,0,0.2101,0.0128,1,1,1,0.6192
598,1,1,0,0,0.2659,0.0278,1,1,1,0.5359
599,1,1,0,0,0.0686,0.073,1,1,1,0.5263
600,1,1,0,0,0.14,0.0581,1,1,1,0.4542
601,1,1,0,0,0.1177,0.0477,1,1,1,0.6667
602,1,1,0,0,0.1106,0.0693,1,1,1,0.6700
603,1,1,0,0,0.0697,0.0304,1,1,1,0.6967
604,1,1,0,0,0.0687,0.0318,1,1,1,0.7208
605,1,1,0,0,0.1112,0.0867,1,1,1,0.6989
606,1,1,0,0,0.1186,0.1687,1,1,1,0.6085
607,1,1,0,0,0.0904,0.0625,1,1,1,0.6133
608,1,1,0,0,0.0535,0.0021,1,1,1,0.4099
609,1,1,0.0967,0.0691,0.0934,0.0001,1,1,1,0.3587
610,1,1,0.336,0.24,0.0922,0.0031,1,1,1,0.3151
611,1,1,0.4563,0.3259,0.1247,0.0154,1,1,1,0.2089
612,1,1,0.5391,0.3851,0.1246,0.0403,1,1,1,0.1932
613,1,1,0.44,0.3143,0.1642,0.0701,1,1,1,0.2037
614,1,1,0.4168,0.2977,0.2581,0.0593,1,1,1,0.3292
615,1,1,0.3319,0.2371,0.2996,0.1265,1,1,1,0.3545
616,1,1,0.2345,0.1675,0.4618,0.1173,1,1,1,0.5050
617,1,1,0.0911,0.0651,0.5869,0.1794,1,1,1,0.5725
618,1,1,0,0,0.6545,0.2206,1,1,1,0.6521
619,1,1,0,0,0.703,0.4324,1,1,1,0.6977
620,1,1,0,0,0.6926,0.6994,1,1,1,0.6246
621,1,1,0,0,0.778,0.7503,1,1,1,0.6192
622,1,1,0,0,0.6895,0.6541,1,1,1,0.5359
623,1,1,0,0,0.7016,0.8083,1,1,1,0.5263
624,1,1,0,0,0.6886,0.8978,1,1,1,0.4542
625,1,1,0,0,0.7692,1,1,1,1,0.6809
626,1,1,0,0,0.8458,1,1,1,1,0.6807
627,1,1,0,0,0.8644,1,1,1,1,0.6788
628,1,1,0,0,0.8686,1,1,1,1,0.6788
629,1,1,0,0,0.8666,1,1,1,1,0.6780
630,1,1,0,0,0.8643,1,1,1,1,0.6817
631,1,1,0,0,0.8598,1,1,1,1,0.6820
632,1,1,0,0,0.9097,1,1,1,1,0.6792
633,1,1,0.0035,0.0025,0.8636,1,1,1,1,0.4588
634,1,1,0.1116,0.0797,0.7865,1,1,1,1,0.5233
635,1,1,0.2159,0.1542,0.811,1,1,1,1,0.4172
636,1,1,0.2514,0.1796,0.7363,1,1,1,1,0.3994
637,1,1,0.3077,0.2198,0.7021,1,1,1,1,0.4537
638,1,1,0.3305,0.2361,0.7176,1,1,1,1,0.5914
639,1,1,0.4399,0.3142,0.786,1,1,1,1,0.5921
640,1,1,0.4879,0.3485,0.8978,1,1,1,1,0.6235
641,1,1,0.2887,0.2062,0.9614,1,1,1,1,0.6087
642,1,1,0.0021,0.0015,0.9833,1,1,1,1,0.6232
643,1,1,0,0,0.9883,1,1,1,1,0.6275
644,1,1,0,0,0.9875,1,1,1,1,0.8705
645,1,1,0,0,0.9949,1,1,1,1,0.8387
646,1,1,0,0,0.9995,1,1,1,1,0.7931
647,1,1,0,0,0.9989,1,1,1,1,0.7658
648,1,1,0,0,0.9947,1,1,1,1,0.3177
649,1,1,0,0,0.9935,1,1,1,1,0.6809
650,1,1,0,0,0.9925,1,1,1,1,0.6807
651,1,1,0,0,0.9658,1,1,1,1,0.6788
652,1,1,0,0,0.8502,1,1,1,1,0.6788
653,1,1,0,0,0.8062,1,1,1,1,0.6780
654,1,1,0,0,0.6485,1,1,1,1,0.6817
655,1,1,0,0,0.3974,0.6345,1,1,1,0.6820
656,1,1,0,0,0.2958,0.1427,1,1,1,0.6792
657,1,1,0.2405,0.1718,0.2378,0.0194,1,1,1,0.4588
658,1,1,0.5218,0.3727,0.1014,0.0009,1,1,1,0.5233
659,1,1,0.8071,0.5765,0.1724,0,1,1,1,0.4172
660,1,1,0.9467,0.6762,0.248,0.0089,1,1,1,0.3994
661,1,1,0.9888,0.7063,0.326,0.1119,1,1,1,0.4537
662,1,1,0.968,0.6914,0.4838,0.2544,1,1,1,0.5914
663,1,1,0.8501,0.6072,0.6448,0.3963,1,1,1,0.5921
664,1,1,0.6699,0.4785,0.8221,0.5795,1,1,1,0.6235
665,1,1,0.4365,0.3118,0.9194,0.774,1,1,1,0.6087
666,1,1,0.0344,0.0246,0.9019,0.9242,1,1,1,0.6232
667,1,1,0,0,0.9337,1,1,1,1,0.6275
668,1,1,0,0,0.9517,0.8741,1,1,1,0.8705
669,1,1,0,0,0.9898,0.9617,1,1,1,0.8387
670,1,1,0,0,0.9994,0.8606,1,1,1,0.7931
671,1,1,0,0,0.9993,0.9457,1,1,1,0.7658
672,1,1,0,0,0.9995,1,1,1,1,0.3177
673,1,1,0,0,1,1,1,1,1,0.3519
674,1,1,0,0,0.9999,1,1,1,1,0.3519
675,1,1,0,0,0.9997,1,1,1,1,0.3386
676,1,1,0,0,0.9991,1,1,1,1,0.3398
677,1,1,0,0,0.9786,1,1,1,1,0.3408
678,1,1,0,0,0.9394,1,1,1,1,0.3126
679,1,1,0,0,0.857,1,1,1,1,0.4469
680,1,1,0,0,0.7498,0.8175,1,1,1,0.4722
681,1,1,0.3345,0.2389,0.7662,0.9818,1,1,1,0.4746
682,1,1,0.6602,0.4716,0.814,0.52,1,1,1,0.4550
683,1,1,0.8922,0.6373,0.8502,0.438,1,1,1,0.4042
684,1,1,1,0.7146,0.8738,0.5477,1,1,1,0.3658
685,1,1,0.922,0.6586,0.8568,0.5118,1,1,1,0.3672
686,1,1,0.8169,0.5835,0.8576,0.2745,1,1,1,0.3672
687,1,1,0.7476,0.534,0.8986,0.5165,1,1,1,0.3867
688,1,1,0.7281,0.5201,0.9678,0.4842,1,1,1,0.4435
689,1,1,0.4206,0.3004,0.9567,0.5223,1,1,1,0.4615
690,1,1,0.0407,0.0291,0.853,0.6577,1,1,1,0.4747
691,1,1,0,0,0.7703,0.806,1,1,1,0.4768
692,1,1,0,0,0.7552,0.7829,1,1,1,0.4734
693,1,1,0,0,0.8404,0.8839,1,1,1,0.4567
694,1,1,0,0,0.7446,0.7503,1,1,1,0.4449
695,1,1,0,0,0.8196,0.9096,1,1,1,0.4095
696,1,1,0,0,0.816,0.8478,1,1,1,0.3543
697,1,1,0,0,0.8465,1,1,1,1,0.3519
698,1,1,0,0,0.8948,1,1,1,1,0.3519
699,1,1,0,0,0.9458,1,1,1,1,0.3386
700,1,1,0,0,0.9512,1,1,1,1,0.3398
701,1,1,0,0,0.9289,1,1,1,1,0.3408
702,1,1,0,0,0.9374,1,1,1,1,0.3126
703,1,1,0,0,0.5656,1,1,1,1,0.4469
704,1,1,0,0,0.4451,1,1,1,1,0.4722
705,1,1,0.2972,0.2123,0.448,1,1,1,1,0.4746
706,1,1,0.6219,0.4442,0.4435,1,1,1,1,0.4550
707,1,1,0.8557,0.6112,0.5998,1,1,1,1,0.4042
708,1,1,0.9848,0.7034,0.6584,1,1,1,1,0.3658
709,1,1,0.9992,0.7137,0.6718,1,1,1,1,0.3672
710,1,1,0.9939,0.7099,0.6246,1,1,1,1,0.3672
711,1,1,0.9223,0.6588,0.5681,1,1,1,1,0.3867
712,1,1,0.7176,0.5126,0.4244,1,1,1,1,0.4435
713,1,1,0.4396,0.314,0.3333,1,1,1,1,0.4615
714,1,1,0.0581,0.0415,0.2186,1,1,1,1,0.4747
715,1,1,0,0,0.1346,0.9628,1,1,1,0.4768
716,1,1,0,0,0.0917,0.615,1,1,1,0.4734
717,1,1,0,0,0.3165,0.5772,1,1,1,0.4567
718,1,1,0,0,0.3398,0.3393,1,1,1,0.4449
719,1,1,0,0,0.3624,0.2731,1,1,1,0.4095
720,1,1,0,0,0.5178,0.2669,1,1,1,0.3543
721,1,1,0,0,0.4918,0.1666,1,1,1,0.7119
722,1,1,0,0,0.5657,0.1531,1,1,1,0.7414
723,1,1,0,0,0.5075,0.336,1,1,1,0.7457
724,1,1,0,0,0.5545,0.4319,1,1,1,0.7573
725,1,1,0,0,0.457,0.549,1,1,1,0.4377
726,1,1,0,0,0.5447,1,1,1,1,0.3924
727,1,1,0,0,0.548,1,1,1,1,0.4391
728,1,1,0,0,0.6881,1,1,1,1,0.4595
729,1,1,0.334,0.2386,0.6338,1,1,1,1,0.4501
730,1,1,0.6453,0.4609,0.6384,1,1,1,1,0.3908
731,1,1,0.8677,0.6198,0.6184,1,1,1,1,0.3546
732,1,1,0.9757,0.6969,0.646,1,1,1,1,0.3653
733,1,1,0.9764,0.6974,0.69,1,1,1,1,0.3612
734,1,1,0.9572,0.6837,0.6934,0.9727,1,1,1,0.4040
735,1,1,0.8926,0.6376,0.6546,0.9612,1,1,1,0.7317
736,1,1,0.6965,0.4975,0.7598,1,1,1,1,0.8648
737,1,1,0.4162,0.2973,0.7653,1,1,1,1,0.9435
738,1,1,0.0241,0.0172,0.8331,1,1,1,1,0.9752
739,1,1,0,0,0.914,1,1,1,1,0.9921
740,1,1,0,0,0.9315,1,1,1,1,0.9755
741,1,1,0,0,0.9087,1,1,1,1,0.9305
742,1,1,0,0,0.8762,1,1,1,1,0.8734
743,1,1,0,0,0.8962,1,1,1,1,0.8394
744,1,1,0,0,0.9067,1,1,1,1,0.7868
745,1,1,0,0,0.9523,1,1,1,1,0.7119
746,1,1,0,0,0.9569,1,1,1,1,0.7414
747,1,1,0,0,0.983,1,1,1,1,0.7457
748,1,1,0,0,0.9982,1,1,1,1,0.7573
749,1,1,0,0,0.9842,1,1,1,1,0.4377
750,1,1,0,0,0.9811,1,1,1,1,0.3924
751,1,1,0,0,0.9976,1,1,1,1,0.4391
752,1,1,0,0,0.9927,1,1,1,1,0.4595
753,1,1,0.0553,0.0395,0.9741,1,1,1,1,0.4501
754,1,1,0.3324,0.2374,0.9327,1,1,1,1,0.3908
755,1,1,0.7225,0.5161,0.4699,1,1,1,1,0.3546
756,1,1,0.7216,0.5154,0.9686,1,1,1,1,0.3653
757,1,1,0.8712,0.6223,0.9649,1,1,1,1,0.3612
758,1,1,0.8945,0.6389,0.976,1,1,1,1,0.4040
759,1,1,0.8284,0.5917,0.9811,1,1,1,1,0.7317
760,1,1,0.6829,0.4878,0.9917,1,1,1,1,0.8648
761,1,1,0.4192,0.2994,0.9999,1,1,1,1,0.9435
762,1,1,0.0386,0.0276,0.9943,1,1,1,1,0.9752
763,1,1,0,0,0.974,1,1,1,1,0.9921
764,1,1,0,0,0.9053,0.5501,1,1,1,0.9755
765,1,1,0,0,0.8573,0.2804,1,1,1,0.9305
766,1,1,0,0,0.7924,0.2342,1,1,1,0.8734
767,1,1,0,0,0.7097,0.4043,1,1,1,0.8394
768,1,1,0,0,0.8013,0.765,1,1,1,0.7868
769,1,1,0,0,0.6997,0.566,1,1,1,0.8573
770,1,1,0,0,0.7243,0.5825,1,1,1,0.8849
771,1,1,0,0,0.6961,0.7779,1,1,1,0.8921
772,1,1,0,0,0.5346,0.6547,1,1,1,0.8977
773,1,1,0,0,0.4376,0.3745,1,1,1,0.8824
774,1,1,0,0,0.3829,0.3559,1,1,1,0.9016
775,1,1,0,0,0.3993,0.2462,1,1,1,0.6380
776,1,1,0,0,0.2514,0.1533,1,1,1,0.6601
777,1,1,0.0972,0.0694,0.2198,0.1401,1,1,1,0.6850
778,1,1,0.3532,0.2523,0.155,0.2684,1,1,1,0.5232
779,1,1,0.4152,0.2966,0.0936,0.4605,1,1,1,0.5510
780,1,1,0.5663,0.4045,0.1434,0.4701,1,1,1,0.4312
781,1,1,0.5744,0.4103,0.2059,0.6335,1,1,1,0.4185
782,1,1,0.5284,0.3774,0.2691,0.7484,1,1,1,0.3583
783,1,1,0.573,0.4093,0.2955,0.6765,1,1,1,0.3888
784,1,1,0.51,0.3643,0.5235,0.6308,1,1,1,0.5331
785,1,1,0.3051,0.2179,0.6706,0.5007,1,1,1,0.5686
786,1,1,0.0024,0.0017,0.648,0.4358,1,1,1,0.6535
787,1,1,0,0,0.6559,0.3174,1,1,1,0.6883
788,1,1,0,0,0.6419,0.3328,1,1,1,0.6908
789,1,1,0,0,0.7345,0.9946,1,1,1,0.7015
790,1,1,0,0,0.8383,1,1,1,1,0.7121
791,1,1,0,0,0.8588,1,1,1,1,0.7141
792,1,1,0,0,0.8195,1,1,1,1,0.7192
793,1,1,0,0,0.7362,1,1,1,1,0.8573
794,1,1,0,0,0.7648,1,1,1,1,0.8849
795,1,1,0,0,0.7933,1,1,1,1,0.8921
796,1,1,0,0,0.7453,1,1,1,1,0.8977
797,1,1,0,0,0.7117,1,1,1,1,0.8824
798,1,1,0,0,0.7009,1,1,1,1,0.9016
799,1,1,0,0,0.7012,1,1,1,1,0.6380
800,1,1,0,0,0.6509,1,1,1,1,0.6601
801,1,1,0.3464,0.2474,0.778,1,1,1,1,0.6850
802,1,1,0.6656,0.4754,0.7428,1,1,1,1,0.5232
803,1,1,0.9031,0.6451,0.683,1,1,1,1,0.5510
804,1,1,1,0.7329,0.5917,0.9055,1,1,1,0.4312
805,1,1,1,0.7429,0.6122,0.7944,1,1,1,0.4185
806,1,1,1,0.741,0.5576,0.7055,1,1,1,0.3583
807,1,1,0.9764,0.6974,0.5989,0.6036,1,1,1,0.3888
808,1,1,0.7693,0.5495,0.5978,0.4148,1,1,1,0.5331
809,1,1,0.4843,0.3459,0.5837,0.2899,1,1,1,0.5686
810,1,1,0.1133,0.0809,0.4083,0.0806,1,1,1,0.6535
811,1,1,0,0,0.3663,0.0498,1,1,1,0.6883
812,1,1,0,0,0.3124,0.0238,1,1,1,0.6908
813,1,1,0,0,0.3437,0.0024,1,1,1,0.7015
814,1,1,0,0,0.3281,0.0005,1,1,1,0.7121
815,1,1,0,0,0.3467,0.0029,1,1,1,0.7141
816,1,1,0,0,0.4037,0.0863,1,1,1,0.7192
817,1,1,0,0,0.2842,0.0711,1,1,1,0.7780
818,1,1,0,0,0.3345,0.1656,1,1,1,0.8527
819,1,1,0,0,0.4214,0.1722,1,1,1,0.8490
820,1,1,0,0,0.4679,0.2213,1,1,1,0.8431
821,1,1,0,0,0.5237,0.2003,1,1,1,0.8496
822,1,1,0,0,0.4961,0.0594,1,1,1,0.8667
823,1,1,0,0,0.5106,0.073,1,1,1,0.8652
824,1,1,0,0,0.5849,0.2704,1,1,1,0.8030
825,1,1,0.3125,0.2232,0.4915,0.3898,1,1,1,0.4701
826,1,1,0.5314,0.3796,0.4077,0.2861,1,1,1,0.2227
827,1,1,0.6266,0.4476,0.3392,0.2436,1,1,1,0.2227
828,1,1,0.5734,0.4096,0.4078,0.2327,1,1,1,0.2327
829,1,1,0.6201,0.4429,0.3471,0.0788,1,1,1,0.2227
830,1,1,0.5849,0.4178,0.2987,0.0618,1,1,1,0.2298
831,1,1,0.5358,0.3827,0.277,0.0537,1,1,1,0.2622
832,1,1,0.4119,0.2942,0.372,0.0772,1,1,1,0.4718
833,1,1,0.2118,0.1513,0.2782,0.0477,1,1,1,0.7575
834,1,1,0,0,0.2838,0.0156,1,1,1,0.8263
835,1,1,0,0,0.2987,0.022,1,1,1,0.8074
836,1,1,0,0,0.3944,0.0919,1,1,1,0.7955
837,1,1,0,0,0.4801,0.0395,1,1,1,0.7832
838,1,1,0,0,0.4462,0.0795,1,1,1,0.7603
839,1,1,0,0,0.3528,0.1323,1,1,1,0.7436
840,1,1,0,0,0.2793,0.2582,1,1,1,0.7326
841,1,1,0,0,0.2032,0.5608,1,1,1,0.7780
842,1,1,0,0,0.1954,0.421,1,1,1,0.8527
843,1,1,0,0,0.2396,0.5037,1,1,1,0.8490
844,1,1,0,0,0.2192,0.5931,1,1,1,0.8431
845,1,1,0,0,0.1932,0.7117,1,1,1,0.8496
846,1,1,0,0,0.1531,0.7964,1,1,1,0.8667
847,1,1,0,0,0.0849,0.6128,1,1,1,0.8652
848,1,1,0,0,0.089,0.5979,1,1,1,0.8030
849,1,1,0.1932,0.138,0.0914,0.5797,1,1,1,0.4701
850,1,1,0.4355,0.3111,0.0549,0.6147,1,1,1,0.2227
851,1,1,0.5851,0.4179,0.048,0.5338,1,1,1,0.2227
852,1,1,0.7174,0.5124,0.0899,0.3524,1,1,1,0.2327
853,1,1,0.7853,0.5609,0.1904,0.3638,1,1,1,0.2227
854,1,1,0.9106,0.6504,0.2787,0.3269,1,1,1,0.2298
855,1,1,0.8966,0.6404,0.1987,0.2846,1,1,1,0.2622
856,1,1,0.7389,0.5278,0.2881,0.2028,1,1,1,0.4718
857,1,1,0.49,0.35,0.347,0.1823,1,1,1,0.7575
858,1,1,0.1252,0.0894,0.4246,0.1386,1,1,1,0.8263
859,1,1,0,0,0.3961,0.176,1,1,1,0.8074
860,1,1,0,0,0.6524,0.0566,1,1,1,0.7955
861,1,1,0,0,0.6261,0.0681,1,1,1,0.7832
862,1,1,0,0,0.6262,0.0341,1,1,1,0.7603
863,1,1,0,0,0.6049,0.0564,1,1,1,0.7436
864,1,1,0,0,0.5761,0.2072,1,1,1,0.7326
865,1,1,0,0,0.5395,0.2024,1,1,1,0.7010
866,1,1,0,0,0.6217,0.1055,1,1,1,0.7297
867,1,1,0,0,0.6268,0.0884,1,1,1,0.6059
868,1,1,0,0,0.6797,0.0517,1,1,1,0.5688
869,1,1,0,0,0.7613,0.0318,1,1,1,0.5671
870,1,1,0,0,0.8305,0.064,1,1,1,0.7039
871,1,1,0,0,0.8463,0.1942,1,1,1,0.7265
872,1,1,0,0,0.872,0.5749,1,1,1,0.7238
